OBJECTID,Lat,Long,IPR1317_Alpha,SchoolID
3919,45.71932973,-69.78798383,246,4
3920,43.42148674,-76.10013266,277,4
3921,43.87627933,-74.20252061,298,4
3922,45.77677868,-68.60662228,170,4
3923,46.67366244,-69.95242039,269,4
3924,44.04046078,-70.90528409,247,4
3925,46.75330272,-69.16376772,244,4
3926,45.5529339,-69.03041902,195,4
3927,43.49849517,-72.88043941,319,4
3928,45.14429692,-68.07976263,192,4
3929,46.44939039,-69.77366386,250,4
3930,46.44939039,-69.77366386,250,4
3931,46.27792355,-69.62792203,230,4
3932,44.81727269,-73.89299593,272,4
3933,44.50573206,-72.18835326,244,4
3934,46.68062037,-68.71436248,225,4
3935,44.6206164,-75.33547273,226,4
3936,43.68250731,-76.14491476,293,4
3937,44.19789098,-69.14390956,329,4
3938,45.96095473,-68.350205,177,4
3939,44.97720262,-71.41833907,264,4
3940,46.07660911,-67.87342871,252,4
3941,45.79268709,-69.54407638,248,4
3942,43.9477489,-73.1392491,299,4
3943,44.03988643,-72.51736462,281,4
3944,44.00731751,-72.47148621,255,4
3945,45.57655913,-69.36762718,243,4
3946,44.67124908,-74.5453482,131,4
3947,43.83721353,-72.12587757,669,4
3948,43.22772515,-78.02154431,164,4
3949,44.50254894,-68.45457737,290,4
3950,43.76817874,-74.65792764,289,4
3951,43.28499538,-70.85518004,317,4
3952,43.59107283,-75.32588207,230,4
3953,44.22381257,-75.22795901,231,4
3954,44.43983964,-75.05746414,239,4
3955,44.94198532,-70.56998174,243,4
3956,43.44574728,-75.02200676,274,4
3957,43.89773595,-75.88540701,353,4
3958,43.8597178,-74.36526326,306,4
3959,43.88475683,-73.21345369,294,4
3960,43.92282944,-74.91912527,236,4
3961,46.02367581,-69.24556327,180,4
3962,46.62801288,-68.45156927,234,4
3963,65.41798162,-162.8771537,198,4
3964,63.48870871,-171.7708588,115,4
3965,63.13838312,-164.5258467,113,4
3966,60.61451176,-163.3261576,124,4
3967,65.45044515,-167.5774939,95,4
3968,63.49674419,-170.7690982,136,4
3969,64.91885383,-162.8504533,175,4
3970,64.76014729,-164.2422124,240,4
3971,65.6627723,-168.1207766,93,4
3972,66.31581311,-165.3255715,91,4
3973,64.95547943,-163.0140879,174,4
3974,66.02505151,-165.788874,86,4
3975,62.12092597,-162.8629573,128,4
3976,65.38140341,-165.9395545,238,4
3977,65.00177137,-166.606343,242,4
3978,60.35010788,-164.8754515,134,4
3979,59.95317067,-165.6841372,192,4
3980,62.77030011,-162.9186255,133,4
3981,62.77030011,-162.9186255,133,4
3982,64.86246922,-165.9270571,308,4
3983,61.41730338,-164.4438856,122,4
3984,63.58647134,-171.1121577,125,4
3985,64.56493905,-164.6618613,325,4
3986,65.69359981,-164.4991765,168,4
3987,65.69359981,-164.4991765,168,4
3988,65.69504245,-163.0074253,201,4
3989,66.00868911,-164.2479704,165,4
3990,65.78579755,-166.2170219,86,4
3991,60.53163991,-163.1475346,124,4
3992,62.69904556,-162.8392222,133,4
3993,60.64671605,-164.5573602,132,4
3994,61.35221587,-165.5328776,111,4
3995,61.35221587,-165.5328776,111,4
3996,62.16119266,-163.0024215,127,4
3997,59.85235284,-166.3213686,195,4
3998,62.93897267,-164.3821806,113,4
3999,66.1773314,-164.187194,164,4
4000,66.16400353,-164.5100865,92,4
4001,62.42139383,-164.1358326,118,4
4002,61.17534874,-164.5139714,121,4
4003,61.05570557,-162.9626944,112,4
4004,62.69047194,-163.9978414,115,4
4005,62.30374254,-163.6763874,127,4
4006,65.80829799,-166.9198409,97,4
4007,61.3968844,-164.0571208,122,4
4008,62.15209241,-165.195227,114,4
4009,61.1206569,-165.086209,121,4
4010,61.1206569,-165.086209,121,4
4011,65.11533775,-162.8419458,168,4
4012,64.94800202,-164.7042441,319,4
4013,65.16236607,-163.3538895,173,4
4014,61.87986796,-164.2843378,127,4
4015,60.52356208,-164.1250228,133,4
4016,62.55584042,-164.0871755,118,4
4017,62.8597222,-164.8290327,159,4
4018,61.1418972,-162.8054055,122,4
4019,60.41941374,-164.9578896,135,4
4020,61.92320393,-165.4174549,112,4
4021,65.49042228,-165.4115374,244,4
4022,64.93750399,-163.2745586,173,4
4023,62.72159717,-163.6281388,105,4
4024,55.08244595,-163.2852914,258,4
4025,60.24568843,-166.6754673,180,4
4026,61.93961582,-163.6154638,127,4
4027,64.8653299,-164.5557427,319,4
4028,61.44369332,-163.3342679,143,4
4029,61.91633558,-162.8512389,139,4
4030,60.65332346,-163.1985953,98,4
4031,64.64977482,-166.0628758,285,4
4032,65.76502632,-167.1447554,95,4
4033,63.52410163,-171.4190704,115,4
4034,65.45635985,-164.3527206,258,4
4035,65.20385617,-165.2480739,244,4
4036,59.98867273,-166.9538269,196,4
4037,62.25555934,-164.4200708,124,4
4038,61.63113778,-165.5617377,111,4
4039,65.49257703,-163.6783905,196,4
4040,60.03333018,-166.1635194,186,4
4041,65.54374551,-163.1200868,196,4
4042,60.56534091,-163.6156602,125,4
4043,61.84122199,-153.1879781,306,4
4044,64.2773567,-149.6180425,351,4
4045,66.04702313,-153.7762217,172,4
4046,65.10006548,-154.2580872,207,4
4047,65.63626425,-151.1738248,277,4
4048,62.18131695,-153.4358553,250,4
4049,62.18131695,-153.4358553,250,4
4050,66.0172699,-151.9209393,208,4
4051,60.52936851,-159.4605503,115,4
4052,65.67693398,-150.2031848,280,4
4053,59.20416339,-161.2964301,156,4
4054,64.43977894,-160.4563445,217,4
4055,61.11610491,-158.8825546,154,4
4056,63.00825174,-153.1866682,249,4
4057,58.06640501,-154.9700732,263,4
4058,64.72836047,-159.1005375,210,4
4059,60.42865208,-160.3469552,159,4
4060,62.14800999,-152.1989295,298,4
4061,62.98622657,-154.2717523,248,4
4062,60.28385929,-155.2982241,195,4
4063,63.17708731,-160.6309238,176,4
4064,58.67621858,-155.3393551,273,4
4065,64.373056,-158.9880379,216,4
4066,61.99198631,-157.8049732,178,4
4067,59.70342029,-157.5392328,194,4
4068,55.9227192,-159.4717694,211,4
4069,57.72566835,-157.0584067,233,4
4070,56.77263078,-159.06897,247,4
4071,59.6519224,-161.8318198,151,4
4072,59.6519224,-161.8318198,151,4
4073,64.33818957,-159.822145,218,4
4074,65.80038104,-157.2146227,169,4
4075,60.61424076,-155.2901923,195,4
4076,63.42938653,-160.4653001,215,4
4077,60.70742703,-162.6886317,103,4
4078,61.66465321,-158.2129201,175,4
4079,55.94825511,-160.868667,263,4
4080,65.74814768,-153.4644808,201,4
4081,61.56053478,-162.1869427,128,4
4082,64.96555864,-150.185532,317,4
4083,61.80952488,-154.9070014,231,4
4084,62.9323274,-150.1541928,316,4
4085,62.32560326,-151.5559925,298,4
4086,65.60771597,-149.2564406,324,4
4087,65.86694824,-151.3273229,211,4
4088,60.40944907,-158.6686987,243,4
4089,63.13004957,-161.8949556,185,4
4090,62.73313296,-149.4522047,313,4
4091,65.91006439,-149.9328935,283,4
4092,61.49506333,-158.5820241,176,4
4093,59.08897081,-156.3557841,233,4
4094,63.0556708,-149.9307204,317,4
4095,66.11169809,-161.4086536,179,4
4096,66.6362887,-156.3673485,149,4
4097,59.32685806,-158.9546526,273,4
4098,64.58326582,-152.3926538,233,4
4099,62.75759091,-157.9953297,175,4
4100,61.7912997,-156.0880957,219,4
4101,63.53166479,-153.2615451,249,4
4102,65.90373358,-149.4777588,317,4
4103,62.93096445,-152.7220508,254,4
4104,63.448926,-158.2053498,194,4
4105,59.508994,-157.7754771,187,4
4106,63.26194155,-157.7458505,231,4
4107,66.67327675,-150.6224751,187,4
4108,66.61880351,-150.1585667,224,4
4109,62.82032169,-149.0431822,320,4
4110,65.5058535,-158.8958892,210,4
4111,60.57347104,-158.9227517,154,4
4112,61.6618748,-161.4048507,139,4
4113,59.74555737,-159.0387316,273,4
4114,63.11283429,-157.2595278,240,4
4115,62.09659933,-149.0520718,312,4
4116,63.09743268,-152.6262743,250,4
4117,63.40206207,-158.9091426,191,4
4118,65.52903815,-156.6610627,168,4
4119,62.74538482,-160.8202133,167,4
4120,64.5599134,-158.6404146,212,4
4121,64.5599134,-158.6404146,212,4
4122,64.68920982,-156.9328675,277,4
4123,62.11867102,-150.4788799,294,4
4124,62.67762544,-156.7829518,240,4
4125,62.95970416,-161.3454487,188,4
4126,62.95970416,-161.3454487,188,4
4127,63.34212315,-156.3566287,240,4
4128,62.55230081,-158.7833911,147,4
4129,63.76941145,-156.057862,240,4
4130,59.96834513,-155.4765101,201,4
4131,62.26922949,-159.4816898,148,4
4132,58.16486808,-154.5667664,279,4
4133,58.40217667,-156.9479237,296,4
4134,58.40217667,-156.9479237,296,4
4135,62.79134567,-154.9095633,249,4
4136,62.77124783,-158.326574,165,4
4137,57.31529044,-152.8490569,290,4
4138,64.14375864,-152.0859488,304,4
4139,57.67385655,-155.7475436,257,4
4140,64.6440733,-149.0619804,336,4
4141,62.06786558,-160.5632241,146,4
4142,66.2255582,-152.2314034,177,4
4143,63.4649894,-153.7975709,249,4
4144,66.23081904,-152.1953521,177,4
4145,59.52638306,-156.0020074,211,4
4146,59.52638306,-156.0020074,211,4
4147,65.91116331,-160.2944136,191,4
4148,62.96236417,-150.8512111,312,4
4149,61.36925253,-155.7376332,184,4
4150,64.90671703,-161.6811053,135,4
4151,59.55591085,-158.3932973,271,4
4152,65.94841749,-160.6619336,186,4
4153,66.17484804,-155.6667407,174,4
4154,64.66143887,-152.7167244,220,4
4155,65.84102822,-151.8280991,210,4
4156,65.73066373,-159.5255902,192,4
4157,65.37464625,-153.1460869,218,4
4158,61.62778897,-160.6011714,137,4
4159,60.64048496,-155.0260129,195,4
4160,64.80630935,-151.8790113,275,4
4161,65.49881541,-159.7510451,195,4
4162,61.91797844,-155.2991435,230,4
4163,59.62617159,-160.3465594,220,4
4164,63.94737599,-149.2510282,355,4
4165,62.45845284,-157.871102,159,4
4166,58.36520543,-155.1464942,262,4
4167,60.84684335,-154.1694386,196,4
4168,65.67052337,-157.1969033,171,4
4169,62.26371914,-161.4415512,138,4
4170,59.74885009,-161.1584286,142,4
4171,56.92810208,-153.7077789,286,4
4172,62.57950938,-161.7512815,140,4
4173,61.27753766,-159.8481444,151,4
4174,60.70417646,-151.7082319,0,4
4175,60.80563727,-160.3763275,112,4
4176,58.6872684,-154.6484811,205,4
4177,61.39767704,-159.9592061,128,4
4178,63.02290532,-154.5218327,248,4
4179,64.52709038,-151.185813,306,4
4180,62.79275872,-157.8865546,177,4
4181,60.69133443,-155.191868,195,4
4182,61.48280604,-152.8965198,299,4
4183,65.89629494,-161.0119637,175,4
4184,61.06689778,-151.3282984,288,4
4185,65.65282053,-153.7601805,202,4
4186,55.60867559,-161.2577404,265,4
4187,60.73816079,-159.7192873,114,4
4188,57.12906649,-153.7140911,287,4
4189,59.34384106,-151.491919,223,4
4190,62.39535087,-157.1005494,212,4
4191,61.74428137,-153.3831397,298,4
4192,65.17129168,-155.7420924,173,4
4193,56.64571205,-157.8735061,235,4
4194,64.71050034,-152.8822921,219,4
4195,65.0281134,-149.8825491,317,4
4196,65.77009174,-149.4220768,317,4
4197,63.17850909,-150.8981741,323,4
4198,57.78948739,-153.4167733,291,4
4199,63.95693705,-151.4470887,350,4
4200,63.95693705,-151.4470887,350,4
4201,59.24249469,-157.3503734,182,4
4202,63.09876411,-159.1735018,165,4
4203,56.58117682,-159.1615105,237,4
4204,64.20134679,-157.2430385,213,4
4205,65.47922668,-161.0877096,181,4
4206,61.94606829,-153.1509797,310,4
4207,61.94606829,-153.1509797,310,4
4208,60.6004827,-158.3992115,190,4
4209,63.86687107,-155.261372,213,4
4210,66.59500884,-152.6346714,161,4
4211,60.48445308,-154.4443509,200,4
4212,59.00097876,-159.711625,195,4
4213,57.11932657,-157.5011184,232,4
4214,60.44941517,-156.4240974,205,4
4215,66.18742427,-159.1717128,121,4
4216,66.08669476,-159.6079577,120,4
4217,66.08669476,-159.6079577,120,4
4218,62.31023954,-153.2016605,250,4
4219,57.17730518,-158.1378338,240,4
4220,62.24312184,-155.3864439,238,4
4221,61.48631945,-158.8494813,172,4
4222,61.48631945,-158.8494813,172,4
4223,60.53998457,-155.2487941,195,4
4224,55.2947461,-160.4628728,247,4
4225,61.38904001,-150.3174791,315,4
4226,61.77799515,-156.3071331,213,4
4227,63.80098919,-150.8306215,350,4
4228,64.84466899,-149.2439896,357,4
4229,58.18468689,-157.0535612,271,4
4230,62.77974459,-155.1988277,246,4
4231,64.22861958,-158.4066401,216,4
4232,64.84167847,-157.4587458,250,4
4233,64.84167847,-157.4587458,250,4
4234,66.1245669,-158.3611516,127,4
4235,64.73440762,-162.1547934,164,4
4236,65.57752669,-161.1664721,180,4
4237,65.19130779,-160.9557931,137,4
4238,62.9745571,-160.58661,172,4
4239,63.83053382,-156.0035706,232,4
4240,64.52950512,-153.5804708,213,4
4241,64.21291543,-159.0335167,217,4
4242,64.7407443,-152.3185038,276,4
4243,59.25247294,-160.2004888,204,4
4244,63.58209298,-158.7167305,202,4
4245,64.15245317,-151.3534237,348,4
4246,59.89232143,-156.8327656,206,4
4247,56.540422,-159.5156632,236,4
4248,56.92164127,-157.3435384,233,4
4249,64.34506638,-159.1323062,216,4
4250,64.47392884,-155.1096198,184,4
4251,60.69577225,-154.802983,196,4
4252,61.33501206,-158.614316,177,4
4253,61.33501206,-158.614316,177,4
4254,65.97210673,-150.0663672,281,4
4255,60.72618453,-149.9552358,682,4
4256,60.48534554,-153.9503497,200,4
4257,59.86018211,-161.5728243,143,4
4258,66.3522901,-160.6566979,115,4
4259,65.26024342,-154.6493684,181,4
4260,65.26850318,-162.1924648,141,4
4261,63.05884747,-153.3611263,249,4
4262,62.24362595,-153.5502298,249,4
4263,62.24362595,-153.5502298,249,4
4264,63.49232965,-158.2226496,194,4
4265,61.73998816,-159.6381093,183,4
4266,62.44026729,-154.4112418,249,4
4267,59.55796937,-155.7873013,208,4
4268,61.94527573,-150.9261549,285,4
4269,60.65221889,-162.4269609,130,4
4270,66.30035049,-152.6532918,175,4
4271,66.30035049,-152.6532918,175,4
4272,62.26883384,-161.9720199,131,4
4273,63.75241057,-160.7656557,216,4
4274,66.36016146,-150.2687667,224,4
4275,63.97239021,-149.0639824,354,4
4276,62.72028661,-153.0162799,249,4
4277,64.7257216,-154.2703046,206,4
4278,61.60030307,-156.3783103,193,4
4279,59.75076501,-151.2101288,306,4
4280,65.53004589,-162.5516421,202,4
4281,64.11568917,-157.5983872,214,4
4282,66.52729997,-151.9815457,180,4
4283,66.32073809,-149.6943235,249,4
4284,65.75599718,-151.0003906,278,4
4285,63.50951534,-159.8362007,215,4
4286,65.7264849,-156.9497146,169,4
4287,60.91838766,-151.685963,271,4
4288,60.91838766,-151.685963,271,4
4289,62.37121804,-161.5561018,132,4
4290,60.26993149,-153.8757729,203,4
4291,63.66109773,-154.5017199,249,4
4292,61.91124035,-150.7568776,290,4
4293,64.51624478,-149.186505,350,4
4294,63.37360401,-154.9110445,249,4
4295,57.55561636,-154.0207073,290,4
4296,64.59261582,-160.1662715,217,4
4297,64.9476585,-157.7651911,234,4
4298,64.9476585,-157.7651911,234,4
4299,62.52448693,-155.2763117,240,4
4300,62.52448693,-155.2763117,240,4
4301,64.885102,-152.561896,233,4
4302,64.68959882,-152.7053557,220,4
4303,63.3108116,-154.4845234,249,4
4304,56.66645014,-157.9507373,236,4
4305,55.43991637,-162.1184578,252,4
4306,62.58759667,-149.4517352,309,4
4307,57.47258457,-156.7782005,239,4
4308,65.99279424,-155.987771,171,4
4309,62.34956779,-154.6103964,249,4
4310,64.00127942,-157.4386555,215,4
4311,61.9675513,-151.2464378,295,4
4312,59.20739694,-154.9096351,196,4
4313,62.11575172,-161.9383845,134,4
4314,60.23686737,-153.6693637,200,4
4315,64.44749229,-154.3913581,190,4
4316,63.18236631,-150.9933878,322,4
4317,61.91637668,-155.8364218,229,4
4318,63.18417571,-152.3610999,285,4
4319,65.67277354,-152.1452075,211,4
4320,58.24896809,-157.0938605,271,4
4321,58.86452995,-158.2563688,218,4
4322,64.21416505,-154.5557717,192,4
4323,65.43276929,-153.1998756,203,4
4324,64.16708121,-156.4632835,214,4
4325,60.38782402,-154.9892349,196,4
4326,58.37441355,-156.6911413,328,4
4327,59.19526405,-151.1839228,0,4
4328,56.89665636,-158.0170299,241,4
4329,65.41352272,-160.7807628,142,4
4330,66.36634894,-158.3473102,142,4
4331,57.09640512,-157.5233349,233,4
4332,62.12448086,-152.886055,297,4
4333,58.56529603,-155.2647276,278,5
4334,65.77756148,-152.0240848,210,5
4335,65.77756148,-152.0240848,210,5
4336,59.07041176,-160.0215461,199,5
4337,65.21983013,-161.7463074,139,5
4338,63.50361446,-153.1987369,249,5
4339,66.20123046,-160.0709443,116,5
4340,64.035725,-156.8898833,212,5
4341,61.05292599,-155.6385717,187,5
4342,61.45464463,-160.6276808,125,5
4343,61.91569915,-158.1878871,183,5
4344,61.0009007,-161.9301751,221,5
4345,62.90085925,-149.2209716,320,5
4346,59.97943389,-161.1604293,142,5
4347,59.97943389,-161.1604293,142,5
4348,65.26284816,-160.2397051,142,5
4349,66.63178796,-154.0119722,159,5
4350,63.52612427,-158.8607274,202,5
4351,64.08668459,-154.1426693,208,5
4352,61.89190492,-158.8401049,177,5
4353,62.46222447,-149.5429687,312,5
4354,62.51584212,-154.8493186,249,5
4355,62.31996679,-162.3597138,141,5
4356,61.24642097,-160.4356103,126,5
4357,65.78174878,-155.2452785,173,5
4358,61.41723561,-154.0538268,251,5
4359,64.05956389,-149.2976767,350,5
4360,66.64721161,-159.0058167,125,5
4361,60.47174538,-159.8884301,145,5
4362,61.03812314,-149.2217533,580,5
4363,62.67331127,-155.4679183,241,5
4364,57.23767124,-153.6231982,288,5
4365,61.5235612,-161.698911,141,5
4366,57.4046768,-156.7064052,241,5
4367,62.28954834,-152.7010307,291,5
4368,66.20475365,-158.9571717,122,5
4369,62.07306842,-161.0769773,143,5
4370,60.74311175,-159.6560875,114,5
4371,65.35263025,-153.9790172,209,5
4372,59.14698264,-158.0578441,227,5
4373,62.15150819,-154.8554878,245,5
4374,56.39956076,-158.6257568,252,5
4375,58.0501032,-155.7258236,264,5
4376,64.26747452,-154.8504299,191,5
4377,62.8113585,-158.4826724,165,5
4378,65.52069689,-150.7690007,277,5
4379,63.18759433,-153.6449563,249,5
4380,60.37172209,-159.0273818,245,5
4381,58.11920772,-154.3522654,278,5
4382,65.84026589,-150.1194174,282,5
4383,60.65665187,-162.767207,101,5
4384,60.1570552,-156.4643636,211,5
4385,57.13696044,-156.6155258,241,5
4386,60.88531433,-157.096064,189,5
4387,62.16790002,-151.8226787,297,5
4388,61.71920296,-160.9292404,142,5
4389,64.13925997,-158.4909803,216,5
4390,63.00816287,-161.5248988,196,5
4391,61.84787087,-157.6008274,175,5
4392,62.24197937,-153.992332,249,5
4393,65.99031973,-160.5615951,187,5
4394,62.23487489,-151.3667987,296,5
4395,62.33920405,-159.8089135,149,5
4396,61.58075175,-160.9941616,142,5
4397,62.46889867,-150.7246535,295,5
4398,60.65098643,-149.4811713,336,5
4399,62.12151455,-159.2261195,156,5
4400,65.75838737,-151.9074973,210,5
4401,65.75838737,-151.9074973,210,5
4402,63.14739754,-156.4204989,241,5
4403,63.58289762,-156.3107997,240,5
4404,66.07069226,-157.2683361,172,5
4405,61.02078147,-155.6422853,188,5
4406,59.63057621,-158.9523536,273,5
4407,63.69708064,-158.8933389,216,5
4408,55.55843727,-161.6713231,251,5
4409,60.06086414,-156.2779516,202,5
4410,56.5858879,-158.8905993,242,5
4411,65.81845988,-152.3759186,194,5
4412,59.42295934,-159.7231486,218,5
4413,65.54633414,-156.7053076,168,5
4414,62.85197374,-160.8578486,166,5
4415,58.97313575,-154.8820226,200,5
4416,56.95647981,-157.8742434,238,5
4417,65.87851565,-161.4685128,179,5
4418,64.65466704,-158.6462964,208,5
4419,65.63007049,-149.8631474,286,5
4420,62.05402299,-149.388477,324,5
4421,64.39916007,-159.9234895,217,5
4422,57.39674609,-153.7171616,289,5
4423,60.52030947,-156.457123,205,5
4424,63.76451304,-160.1885595,216,5
4425,65.81423002,-156.6401406,162,5
4426,66.12079859,-157.2406561,173,5
4427,65.49982257,-155.1313369,174,5
4428,58.84090282,-155.7987945,274,5
4429,55.85809323,-160.2413538,264,5
4430,63.72388624,-160.7647275,216,5
4431,63.72388624,-160.7647275,216,5
4432,59.21776602,-154.5541386,195,5
4433,66.58247523,-158.9730722,126,5
4434,55.16620696,-159.9676914,246,5
4435,64.19519509,-149.5352624,349,5
4436,64.40478763,-159.6070371,218,5
4437,63.22497136,-153.6739533,249,5
4438,62.31138005,-159.545339,149,5
4439,57.2501534,-154.3486189,285,5
4440,61.5689763,-161.1336629,139,5
4441,61.70423741,-161.117659,140,5
4442,59.1621529,-157.4987723,189,5
4443,57.74648291,-152.511247,291,5
4444,63.41832717,-157.0521014,240,5
4445,62.29887342,-158.3284998,157,5
4446,66.59613264,-158.9286615,126,5
4447,62.46985502,-161.162229,164,5
4448,66.60087099,-150.340801,223,5
4449,60.80842123,-162.0625038,212,5
4450,65.14908951,-161.072896,139,5
4451,57.45345729,-156.6840515,240,5
4452,66.21924906,-161.5617448,180,5
4453,65.72978176,-153.5294608,202,5
4454,63.2475618,-149.5197961,346,5
4455,61.05138568,-156.6193812,185,5
4456,60.55280871,-157.2710562,214,5
4457,60.60493493,-154.4560584,197,5
4458,62.73277803,-161.3638863,178,5
4459,60.69244491,-156.6505251,198,5
4460,62.72669201,-162.7412568,133,5
4461,61.99486433,-158.6766661,169,5
4462,65.95257161,-162.6326583,197,5
4463,62.80671192,-160.2894935,167,5
4464,64.03845751,-156.44172,212,5
4465,61.74403268,-160.8759582,142,5
4466,65.90209618,-154.7819671,185,5
4467,64.35476574,-155.8810319,198,5
4468,63.02369778,-149.1399703,341,5
4469,62.56215989,-158.0411212,156,5
4470,62.70941396,-154.847544,249,5
4471,62.70941396,-154.847544,249,5
4472,63.04596007,-159.7817555,166,5
4473,64.29022079,-160.556147,217,5
4474,65.08654006,-158.4652567,211,5
4475,64.52863459,-149.1815072,348,5
4476,60.05310698,-151.0104494,280,5
4477,64.98301503,-150.9046568,273,5
4478,61.4893558,-162.0392228,132,5
4479,65.22997116,-157.9944944,214,5
4480,64.32774696,-149.1037704,347,5
4481,60.51799056,-158.7635422,179,5
4482,62.5249663,-160.8540909,167,5
4483,66.56634872,-154.8401283,158,5
4484,60.53939891,-157.2174647,214,5
4485,62.18300586,-160.3409681,149,5
4486,66.5832783,-152.3365169,172,5
4487,61.87645931,-156.3717551,208,5
4488,60.13841149,-154.6072973,208,5
4489,63.00138719,-157.7851142,231,5
4490,59.69336782,-156.2870156,218,5
4491,59.69336782,-156.2870156,218,5
4492,63.77668364,-149.5317293,354,5
4493,63.67195471,-149.3798287,355,5
4494,57.31874749,-153.4653383,289,5
4495,59.17142607,-154.5259912,197,5
4496,59.90166286,-159.4493118,269,5
4497,59.78751312,-156.5311392,207,5
4498,61.51382417,-149.2643003,400,5
4499,56.79907017,-158.0537506,241,5
4500,66.27348507,-158.0762884,148,5
4501,61.00253233,-149.5051152,774,5
4502,64.9908696,-151.6147995,273,5
4503,61.44341221,-160.1248318,128,5
4504,64.64528678,-150.575981,359,5
4505,64.15691737,-156.8171708,213,5
4506,62.94625951,-155.7234025,243,5
4507,63.11417533,-153.6115778,249,5
4508,63.11417533,-153.6115778,249,5
4509,64.95532479,-156.327147,233,5
4510,66.54274932,-152.9998392,167,5
4511,57.32332776,-153.1657343,291,5
4512,61.98476689,-150.1416697,302,5
4513,65.03568184,-154.4568127,193,5
4514,59.97010684,-151.2332541,297,5
4515,65.12619833,-151.1372846,274,5
4516,61.73460563,-158.11275,174,5
4517,65.11651361,-161.0512504,135,5
4518,62.05341215,-155.0323325,246,5
4519,62.10962832,-152.0158604,298,5
4520,64.95954028,-156.2865459,231,5
4521,61.43478753,-155.7860395,190,5
4522,60.21766877,-162.0532403,118,5
4523,62.26796579,-157.2983112,212,5
4524,59.23605017,-160.8313749,176,5
4525,59.52377543,-160.6618767,177,5
4526,63.52965983,-160.9231817,216,5
4527,56.29114169,-159.5768883,223,5
4528,59.46449423,-156.0260049,217,5
4529,64.39136247,-159.4361431,214,5
4530,65.9196093,-157.4546726,172,5
4531,65.38385372,-150.331068,279,5
4532,62.420219,-154.551292,249,5
4533,62.1470799,-160.120848,150,5
4534,59.30771339,-156.6703792,199,5
4535,61.56885143,-159.6125233,159,5
4536,64.9587671,-158.704846,209,5
4537,63.71403116,-156.9922995,228,5
4538,63.84565812,-154.6903247,212,5
4539,58.58624182,-156.7645281,347,5
4540,65.71336532,-149.2153085,318,5
4541,61.926674,-162.0858774,136,5
4542,60.32874913,-155.8014476,199,5
4543,66.10373962,-157.6785564,174,5
4544,66.14745886,-152.6205907,180,5
4545,64.71138833,-153.551566,213,5
4546,60.73636513,-154.7449131,195,5
4547,64.93143433,-149.0428472,332,5
4548,57.03565423,-157.9879554,241,5
4549,62.15148801,-158.4110398,160,5
4550,59.70775222,-161.4932945,143,5
4551,60.92623996,-157.6801434,179,5
4552,62.76081566,-150.4175847,302,5
4553,63.58328629,-158.0611494,198,5
4554,66.6392241,-152.5527129,166,5
4555,60.36919603,-157.7284421,213,5
4556,57.19183285,-156.823426,232,5
4557,61.54301751,-156.5701793,174,5
4558,62.13367243,-153.123256,263,5
4559,62.27682173,-157.6039813,166,5
4560,58.40160418,-156.0276455,302,5
4561,65.4288784,-156.4914689,171,5
4562,65.4288784,-156.4914689,171,5
4563,60.03148844,-161.0026801,143,5
4564,60.03148844,-161.0026801,143,5
4565,57.58628854,-155.9312391,256,5
4566,62.60085002,-157.0077968,240,5
4567,60.06273753,-160.9575917,116,5
4568,60.06273753,-160.9575917,116,5
4569,64.10625059,-159.3109904,218,5
4570,64.88611859,-153.2311721,215,5
4571,59.81575432,-156.9976292,202,5
4572,65.66965389,-154.713229,184,5
4573,61.99371068,-159.3766994,164,5
4574,64.95487754,-154.8362144,186,5
4575,63.12242626,-153.0368333,249,5
4576,61.35546778,-155.5114409,184,5
4577,63.53961751,-141.8919003,211,5
4578,63.13435155,-145.1424904,300,5
4579,61.92830408,-141.7660494,221,5
4580,66.53295973,-147.4864365,183,5
4581,60.31931416,-142.0522012,331,5
4582,60.89256302,-145.6874029,450,5
4583,60.89256302,-145.6874029,450,5
4584,65.17863062,-148.3499486,375,5
4585,58.46671686,-135.5266857,335,5
4586,66.47861522,-148.2607982,192,5
4587,64.22935083,-145.6665433,331,5
4588,64.69417463,-141.4179471,264,5
4589,66.19539931,-143.1705374,141,5
4590,60.32898186,-142.4137917,327,5
4591,62.36223658,-143.2673364,212,5
4592,62.18853655,-147.1341731,299,5
4593,62.18853655,-147.1341731,299,5
4594,66.54726346,-144.1106048,156,5
4595,60.24476419,-147.4311114,379,5
4596,65.92488418,-147.2383165,321,5
4597,58.81748416,-137.3769661,347,5
4598,65.32055475,-144.9272775,289,5
4599,61.1433225,-148.6946798,366,5
4600,60.56807478,-148.9102945,281,5
4601,60.31169504,-143.7473719,376,5
4602,62.79703679,-146.5863443,303,5
4603,58.76608732,-136.7935858,351,5
4604,60.23578657,-148.5202558,383,5
4605,61.31969209,-148.8369848,325,5
4606,61.16331084,-145.1819976,372,5
4607,58.48554947,-135.2129781,439,5
4608,62.8342773,-147.6995509,336,5
4609,64.2574049,-143.4313343,277,5
4610,64.2574049,-143.4313343,277,5
4611,61.6834337,-142.0097535,225,5
4612,66.69310343,-145.4803839,202,5
4613,66.65318544,-146.1159612,149,5
4614,66.09118885,-146.6507595,209,5
4615,62.41632066,-144.3003589,251,5
4616,66.41255734,-143.7447022,145,5
4617,57.91965093,-136.171685,368,5
4618,59.08379938,-136.8033178,343,5
4619,59.08379938,-136.8033178,343,5
